0.2	7
0.21	8
0.22	4
0.23	66
0.24	52
0.25	41
0.26	27
0.27	91
0.28	43
0.29	36
0.3	21
0.31	38
0.32	27
0.33	23
0.34	27
0.35	34
0.36	43
0.37	107
0.38	50
0.39	81
0.4	42
0.41	38
0.42	154
0.43	91
0.44	101
0.45	199
0.46	292
0.47	275
0.48	374
0.49	310
0.5	859
0.51	750
0.52	623
0.53	541
0.54	775
0.55	687
0.56	943
0.57	841
0.58	691
0.59	812
0.6	620
0.61	847
0.62	875
0.63	838
0.64	804
0.65	656
0.66	648
0.67	876
0.68	910
0.69	796
0.7	898
0.71	757
0.72	689
0.73	894
0.74	807
0.75	1002
0.76	1103
0.77	797
0.78	942
0.79	811
0.8	729
0.81	684
0.82	738
0.83	820
0.84	888
0.85	870
0.86	894
0.87	1076
0.88	991
0.89	1048
0.9	708
0.91	1096
0.92	1040
0.93	599
0.94	563
0.95	856
0.96	852
0.97	709
0.98	1079
0.99	1107
1	537
1.01	499
1.02	482
1.03	461
1.04	471
1.05	454
1.06	445
1.07	392
1.08	416
1.09	403
1.1	398
1.11	402
1.12	374
1.13	400
1.14	410
1.15	370
1.16	367
1.17	355
1.18	356
1.19	344
1.2	325
1.21	336
1.22	330
1.23	327
1.24	319
1.25	305
1.26	302
1.27	304
1.28	315
1.29	306
1.3	286
1.31	273
1.32	280
1.33	271
1.34	297
1.35	316
1.36	319
1.37	286
1.38	293
1.39	281
1.4	281
1.41	277
1.42	291
1.43	281
1.44	256
1.45	248
1.46	239
1.47	253
1.48	238
1.49	235
1.5	294
1.51	276
1.52	250
1.53	178
1.54	171
1.55	161
1.56	141
1.57	140
1.58	153
1.59	145
1.6	143
1.61	147
1.62	149
1.63	143
1.64	142
1.65	134
1.66	117
1.67	130
1.68	131
1.69	134
1.7	112
1.71	104
1.72	99
1.73	96
1.74	90
1.75	92
1.76	85
1.77	74
1.78	69
1.79	73
1.8	73
1.81	72
1.82	71
1.83	72
1.84	56
1.85	50
1.86	46
1.87	41
1.88	36
1.89	37
1.9	40
1.91	38
1.92	31
1.93	28
1.94	30
1.95	20
1.96	5
