38	1
39	1
40	1
42	2
44	1
46	2
49	1
51	3
53	3
55	2
56	1
58	1
59	4
60	1
64	1
65	3
66	2
67	2
69	2
70	2
72	1
74	1
75	1
78	6
79	2
80	1
82	1
83	2
84	1
85	2
86	1
87	4
88	3
89	1
90	2
92	5
93	2
96	1
97	1
98	2
99	8
100	1
101	1
105	1
106	2
107	1
109	6
110	1
112	1
113	1
114	3
116	1
118	1
119	7
120	2
122	3
123	2
124	6
127	6
128	1
129	1
130	1
132	3
133	1
134	1
135	3
137	8
138	3
139	1
140	2
141	2
142	3
143	1
144	4
145	4
146	2
147	1
148	2
149	1
150	1
151	2
152	1
153	1
155	2
156	4
157	2
158	2
160	3
161	1
162	1
163	1
164	3
165	1
166	2
167	2
169	4
170	2
171	2
174	7
176	6
178	1
181	2
182	1
183	1
184	7
185	3
186	2
187	2
188	3
189	2
190	1
193	1
194	1
196	1
197	3
198	4
199	2
200	4
202	4
203	3
204	3
205	3
206	1
207	2
208	1
209	2
210	3
211	3
212	3
214	4
216	5
217	2
220	1
221	5
222	2
223	2
224	2
225	3
226	3
227	4
228	6
230	1
231	5
232	5
233	9
234	1
235	3
236	3
237	5
238	4
239	3
240	2
241	5
242	2
243	2
244	3
245	2
246	2
247	2
248	5
249	3
251	1
252	2
255	3
256	3
257	4
258	3
259	4
260	4
261	2
262	5
263	8
264	3
266	6
268	5
269	4
270	5
272	2
273	4
274	3
275	4
276	5
277	1
279	2
280	1
282	1
283	1
286	2
287	2
289	4
290	3
291	4
292	4
293	4
294	1
295	3
297	2
298	1
299	2
301	3
303	2
304	2
305	1
306	2
307	4
308	3
309	3
310	1
311	3
313	1
314	1
316	2
317	1
318	4
323	2
324	2
327	2
328	2
329	3
331	2
333	1
334	2
335	1
337	2
339	6
340	2
344	1
345	1
348	1
354	1
355	1
364	2
367	1
369	1
377	2
379	4
382	4
386	1
388	1
389	1
391	1
392	1
394	5
399	1
402	2
408	2
412	1
416	1
417	1
420	2
422	1
427	1
431	1
434	1
435	1
